"Time[s]",Voltage[V],,
4.764,0.03,,
4.765,0.04,,
4.766,0.04,,
4.767,0.04,,
4.768,0.06,,
4.769,0.03,,
4.77,0.03,,
4.771,-0.01,,
4.772,-0.02,,
4.773,-0.04,,
4.774,-0.08,,
4.775,-0.07,,
4.776,-0.08,,
4.777,-0.07,,
4.778,-0.07,,
4.779,-0.03,,
4.78,-0.02,,
4.781,0.02,,
4.782,0.03,,
4.783,0.04,,
4.784,0.07,,
4.785,0.06,,
4.786,0.05,,
4.787,0.05,,
4.788,0.05,,
4.789,0.03,,
4.79,0.04,,
4.791,0.03,,
4.792,0,,
4.793,-0.04,,
4.794,-0.04,,
4.795,-0.07,,
4.796,-0.06,,
4.797,-0.1,,
4.798,-0.08,,
4.799,-0.07,,
4.8,-0.05,,
4.801,-0.03,,
4.802,0.01,,
4.803,0.04,,
4.804,0.03,,
4.805,0.04,,
4.806,0.06,,
4.807,0.06,,
4.808,0.05,,
4.809,0.02,,
4.81,0.02,,
4.811,0.02,,
4.812,0.02,,
4.813,-0.04,,
4.814,-0.06,,
4.815,-0.07,,
4.816,-0.09,,
4.817,-0.09,,
4.818,-0.09,,
4.819,-0.08,,
4.82,-0.05,,
4.821,-0.01,,
4.822,0,,
4.823,0.02,,
4.824,0.01,,
4.825,0.03,,
4.826,0.03,,
4.827,0.04,,
4.828,0.05,,
4.829,0.04,,
4.83,0.04,,
4.831,0.05,,
4.832,0.02,,
4.833,0,,
4.834,-0.02,,
4.835,-0.03,,
4.836,-0.07,,
4.837,-0.07,,
4.838,-0.06,,
4.839,-0.07,,
4.84,-0.03,,
4.841,-0.03,,
4.842,0.01,,
4.843,0.02,,
4.844,0.05,,
4.845,0.03,,
4.846,0.05,,
4.847,0.05,,
4.848,0.04,,
4.849,0.04,,
4.85,0.03,,
4.851,0.03,,
4.852,0.01,,
4.853,0.02,,
4.854,-0.01,,
4.855,-0.03,,
4.856,-0.06,,
4.857,-0.07,,
4.858,-0.06,,
4.859,-0.06,,
4.86,-0.05,,
4.861,-0.04,,
4.862,-0.01,,
4.863,0.01,,
4.864,0.02,,
4.865,0.06,,
4.866,0.04,,
4.867,0.05,,
4.868,0.05,,
4.869,0.04,,
4.87,0.04,,
4.871,0.04,,
4.872,0.05,,
4.873,0.02,,
4.874,0,,
4.875,0.02,,
4.876,-0.03,,
4.877,-0.05,,
4.878,-0.06,,
4.879,-0.08,,
4.88,-0.07,,
4.881,-0.05,,
4.882,-0.02,,
4.883,-0.01,,
4.884,0.02,,
4.885,0.05,,
4.886,0.04,,
4.887,0.03,,
4.888,0.05,,
4.889,0.04,,
4.89,0.05,,
4.891,0.03,,
4.892,0.05,,
4.893,0.05,,
4.894,0.02,,
4.895,-0.01,,
4.896,-0.03,,
4.897,-0.06,,
4.898,-0.08,,
4.899,-0.07,,
4.9,-0.06,,
4.901,-0.05,,
4.902,-0.04,,
4.903,0.01,,
4.904,0,,
4.905,0.03,,
4.906,0.04,,
4.907,0.06,,
4.908,0.03,,
4.909,0.04,,
4.91,0.07,,
4.911,0.07,,
4.912,0.04,,
4.913,0.02,,
4.914,0.02,,
4.915,0,,
4.916,-0.02,,
4.917,-0.04,,
4.918,-0.06,,
4.919,-0.08,,
4.92,-0.07,,
4.921,-0.06,,
4.922,-0.04,,
4.923,-0.01,,
4.924,0,,
4.925,0.01,,
4.926,0.03,,
4.927,0.04,,
4.928,0.03,,
4.929,0.04,,
4.93,0.06,,
4.931,0.04,,
4.932,0.02,,
4.933,0.01,,
4.934,0.01,,
4.935,0,,
4.936,-0.02,,
4.937,-0.03,,
4.938,-0.05,,
4.939,-0.05,,
4.94,-0.06,,
4.941,-0.07,,
4.942,-0.06,,
4.943,-0.05,,
4.944,-0.02,,
4.945,0,,
4.946,0.02,,
4.947,0.02,,
4.948,0.03,,
4.949,0.03,,
4.95,0.04,,
4.951,0.03,,
4.952,0.01,,
4.953,0.03,,
4.954,0.01,,
4.955,0,,
4.956,-0.01,,
4.957,-0.01,,
4.958,-0.05,,
4.959,-0.07,,
4.96,-0.08,,
4.961,-0.04,,
4.962,-0.07,,
4.963,-0.05,,
4.964,-0.03,,
4.965,0,,
4.966,0.04,,
4.967,0.02,,
4.968,0.06,,
4.969,0.04,,
4.97,0.05,,
4.971,0.05,,
4.972,0.04,,
4.973,0.04,,
4.974,0.03,,
4.975,0,,
4.976,0.02,,
4.977,0,,
4.978,-0.02,,
4.979,-0.04,,
4.98,-0.06,,
4.981,-0.05,,
4.982,-0.07,,
4.983,-0.06,,
4.984,-0.04,,
4.985,-0.02,,
4.986,0.02,,
4.987,0.05,,
4.988,0.04,,
4.989,0.06,,
4.99,0.07,,
4.991,0.05,,
4.992,0.05,,
4.993,0.04,,
4.994,0.03,,
4.995,0.06,,
4.996,0.02,,
4.997,0,,
4.998,-0.01,,
4.999,-0.05,,
5,-0.04,,
5.001,-0.02,,
5.002,-0.06,,
5.003,-0.07,,
5.004,-0.03,,
5.005,-0.04,,
5.006,-0.01,,
5.007,0.01,,
5.008,0.06,,
5.009,0.07,,
5.01,0.06,,
5.011,0.06,,
5.012,0.06,,
5.013,0.08,,
5.014,0.06,,
5.015,0.02,,
5.016,0.01,,
5.017,-0.01,,
5.018,-0.02,,
5.019,-0.02,,
5.02,-0.05,,
5.021,-0.07,,
5.022,-0.08,,
5.023,-0.07,,
5.024,-0.06,,
5.025,-0.02,,
5.026,-0.01,,
5.027,0,,
5.028,0.05,,
5.029,0.07,,
5.03,0.06,,
5.031,0.06,,
5.032,0.05,,
5.033,0.05,,
5.034,0.05,,
5.035,0.02,,
5.036,0.01,,
5.037,0.01,,
5.038,-0.01,,
5.039,-0.03,,
5.04,-0.04,,
5.041,-0.06,,
5.042,-0.05,,
5.043,-0.06,,
5.044,-0.08,,
5.045,-0.02,,
5.046,-0.02,,
5.047,-0.01,,
5.048,0.03,,
5.049,0.03,,
5.05,0.06,,
5.051,0.06,,
5.052,0.05,,
5.053,0.03,,
5.054,0.04,,
5.055,0.01,,
5.056,0.02,,
5.057,0,,
5.058,0.01,,
5.059,0,,
5.06,0.01,,
5.061,-0.05,,
5.062,-0.06,,
5.063,-0.07,,
5.064,-0.07,,
5.065,-0.04,,
5.066,-0.04,,
5.067,0,,
5.068,0.01,,
5.069,0.06,,
5.07,0.03,,
5.071,0.04,,
5.072,0.05,,
5.073,0.05,,
5.074,0.05,,
5.075,0.04,,
5.076,0.03,,
5.077,0.01,,
5.078,0.02,,
5.079,0,,
5.08,-0.01,,
5.081,-0.02,,
5.082,-0.05,,
5.083,-0.03,,
5.084,-0.04,,
5.085,-0.07,,
5.086,-0.03,,
5.087,-0.03,,
5.088,0,,
5.089,0.06,,
5.09,0.04,,
5.091,0.07,,
5.092,0.06,,
5.093,0.07,,
5.094,0.06,,
5.095,0.07,,
5.096,0.04,,
5.097,0.04,,
5.098,0,,
5.099,0.01,,
5.1,-0.02,,
5.101,-0.02,,
5.102,-0.04,,
5.103,-0.05,,
5.104,-0.05,,
5.105,-0.04,,
5.106,-0.01,,
5.107,-0.02,,
5.108,0.02,,
5.109,0.02,,
5.11,0.03,,
5.111,0.05,,
5.112,0.07,,
5.113,0.05,,
5.114,0.06,,
5.115,0.04,,
5.116,0.03,,
5.117,0.02,,
5.118,0.02,,
5.119,0.02,,
5.12,0,,
5.121,0,,
5.122,-0.04,,
5.123,-0.06,,
5.124,-0.06,,
5.125,-0.05,,
5.126,-0.02,,
5.127,-0.02,,
5.128,-0.01,,
5.129,0,,
5.13,0.02,,
5.131,0.04,,
5.132,0.04,,
5.133,0.05,,
5.134,0.06,,
5.135,0.03,,
5.136,0.07,,
5.137,0.03,,
5.138,0.02,,
5.139,0.01,,
5.14,0,,
5.141,0,,
5.142,-0.03,,
5.143,-0.05,,
5.144,-0.06,,
5.145,-0.07,,
5.146,-0.06,,
5.147,-0.05,,
5.148,-0.03,,
5.149,0,,
5.15,0.01,,
5.151,0.01,,
5.152,0.02,,
5.153,0.03,,
5.154,0.05,,
5.155,0.03,,
5.156,0.03,,
5.157,0.03,,
5.158,0.06,,
5.159,0.06,,
5.16,0.05,,
5.161,0.01,,
5.162,0,,
5.163,-0.03,,
5.164,-0.04,,
5.165,-0.07,,
5.166,-0.07,,
5.167,-0.08,,
5.168,-0.05,,
5.169,-0.04,,
5.17,0,,
5.171,0.01,,
5.172,0.04,,
5.173,0.05,,
5.174,0.04,,
5.175,0.03,,
5.176,0.03,,
5.177,0.02,,
5.178,0.02,,
5.179,-0.01,,
5.18,-0.01,,
5.181,-0.01,,
5.182,0,,
5.183,0.01,,
5.184,0.01,,
5.185,-0.02,,
5.186,-0.02,,
5.187,-0.03,,
5.188,-0.04,,
5.189,-0.03,,
5.19,-0.01,,
5.191,0.03,,
5.192,0.01,,
5.193,0.04,,
5.194,0.05,,
5.195,0.05,,
5.196,0.05,,
5.197,0.04,,
5.198,0.03,,
5.199,0.01,,
5.2,0,,
5.201,0,,
5.202,-0.02,,
5.203,-0.02,,
5.204,-0.03,,
5.205,-0.03,,
5.206,-0.06,,
5.207,-0.06,,
5.208,-0.06,,
5.209,-0.02,,
5.21,-0.03,,
5.211,0.01,,
5.212,0.05,,
5.213,0.05,,
5.214,0.07,,
5.215,0.06,,
5.216,0.06,,
5.217,0.07,,
5.218,0.05,,
5.219,0.04,,
5.22,0.02,,
5.221,0.02,,
5.222,0,,
5.223,0.01,,
5.224,-0.03,,
5.225,-0.02,,
5.226,-0.07,,
5.227,-0.06,,
5.228,-0.06,,
5.229,-0.05,,
5.23,-0.03,,
5.231,0,,
5.232,0.01,,
5.233,0.03,,
5.234,0.04,,
5.235,0.05,,
5.236,0.06,,
5.237,0.06,,
5.238,0.04,,
5.239,0.06,,
5.24,0.02,,
5.241,0.02,,
5.242,0,,
5.243,-0.01,,
5.244,-0.02,,
5.245,-0.03,,
5.246,-0.05,,
5.247,-0.07,,
5.248,-0.06,,
5.249,-0.04,,
5.25,-0.04,,
5.251,-0.03,,
5.252,-0.01,,
5.253,0.04,,
5.254,0.04,,
5.255,0.05,,
5.256,0.07,,
5.257,0.07,,
5.258,0.07,,
5.259,0.04,,
5.26,0.05,,
5.261,0.06,,
5.262,0.08,,
5.263,0.08,,
5.264,0.05,,
5.265,-0.01,,
5.266,-0.05,,
5.267,-0.07,,
5.268,-0.08,,
5.269,-0.07,,
5.27,-0.02,,
5.271,-0.02,,
5.272,0,,
5.273,0.04,,
5.274,0.04,,
5.275,0.04,,
5.276,0.07,,
5.277,0.04,,
5.278,0.04,,
5.279,0.04,,
5.28,0.06,,
5.281,0.01,,
5.282,0.01,,
5.283,0.01,,
5.284,0,,
5.285,-0.03,,
5.286,-0.01,,
5.287,-0.05,,
5.288,-0.05,,
5.289,-0.09,,
5.29,-0.06,,
5.291,0,,
5.292,0,,
5.293,0.03,,
5.294,-0.01,,
5.295,0,,
5.296,0.03,,
5.297,0.03,,
5.298,0.03,,
5.299,0.01,,
5.3,0.02,,
5.301,0.01,,
5.302,0,,
5.303,0,,
5.304,0,,
5.305,0.01,,
5.306,-0.04,,
5.307,-0.04,,
5.308,-0.05,,
5.309,-0.06,,
5.31,-0.06,,
5.311,-0.04,,
5.312,-0.01,,
5.313,0,,
5.314,0.05,,
5.315,0.05,,
5.316,0.05,,
5.317,0.06,,
5.318,0.04,,
5.319,0.09,,
5.32,0.05,,
5.321,0.05,,
5.322,0.04,,
5.323,0.02,,
5.324,0.01,,
5.325,0.01,,
5.326,-0.02,,
5.327,-0.01,,
5.328,-0.04,,
5.329,-0.05,,
5.33,-0.04,,
5.331,-0.02,,
5.332,-0.02,,
5.333,0,,
5.334,0.04,,
5.335,0.07,,
5.336,0.09,,
5.337,0.08,,
5.338,0.07,,
5.339,0.09,,
5.34,0.07,,
5.341,0.08,,
5.342,0.06,,
5.343,0.03,,
5.344,0.03,,
5.345,0.01,,
5.346,0.01,,
5.347,-0.02,,
5.348,-0.02,,
5.349,-0.04,,
5.35,-0.03,,
5.351,-0.02,,
5.352,0,,
5.353,-0.02,,
5.354,0.02,,
5.355,0.05,,
5.356,0.08,,
5.357,0.1,,
5.358,0.08,,
5.359,0.06,,
5.36,0.08,,
5.361,0.07,,
5.362,0.08,,
5.363,0.04,,
5.364,0.04,,
5.365,0.04,,
5.366,0.02,,
5.367,0,,
5.368,-0.05,,
5.369,-0.04,,
5.37,-0.06,,
5.371,-0.06,,
5.372,-0.06,,
5.373,-0.02,,
5.374,-0.01,,
5.375,0.01,,
5.376,0.01,,
5.377,0.03,,
5.378,0.04,,
5.379,0.05,,
5.38,0.05,,
5.381,0.03,,
5.382,0.03,,
5.383,0.02,,
5.384,0,,
5.385,-0.01,,
5.386,0.01,,
5.387,0,,
5.388,-0.06,,
5.389,-0.06,,
5.39,-0.06,,
5.391,-0.07,,
5.392,-0.04,,
5.393,-0.05,,
5.394,-0.02,,
5.395,0,,
5.396,0.02,,
5.397,0.02,,
5.398,0.04,,
5.399,0.04,,
5.4,0.05,,
5.401,0.07,,
5.402,0.05,,
5.403,0.04,,
5.404,0.01,,
5.405,0.01,,
5.406,0,,
5.407,-0.02,,
5.408,-0.02,,
5.409,-0.04,,
5.41,-0.07,,
5.411,-0.07,,
5.412,-0.04,,
5.413,-0.01,,
5.414,-0.03,,
5.415,-0.01,,
5.416,0.04,,
5.417,0.05,,
5.418,0.03,,
5.419,0.07,,
5.42,0.07,,
5.421,0.07,,
5.422,0.05,,
5.423,0.06,,
5.424,0.05,,
5.425,0.03,,
5.426,0.03,,
5.427,0.02,,
5.428,0,,
5.429,-0.03,,
5.43,-0.03,,
5.431,-0.07,,
5.432,-0.06,,
5.433,-0.05,,
5.434,-0.05,,
5.435,-0.03,,
5.436,0,,
5.437,0.02,,
5.438,0.03,,
5.439,0.04,,
5.44,0.04,,
5.441,0.06,,
5.442,0.04,,
5.443,0.05,,
5.444,0.03,,
5.445,0.03,,
5.446,0,,
5.447,0,,
5.448,-0.02,,
5.449,-0.04,,
5.45,-0.06,,
5.451,-0.07,,
5.452,-0.05,,
5.453,-0.05,,
5.454,-0.06,,
5.455,-0.02,,
5.456,-0.02,,
5.457,0.01,,
5.458,0.03,,
5.459,0.06,,
5.46,0.06,,
5.461,0.04,,
5.462,0.05,,
5.463,0.07,,
5.464,0.04,,
5.465,0.04,,
5.466,0.01,,
5.467,0,,
5.468,0.01,,
5.469,0,,
5.47,-0.01,,
5.471,-0.04,,
5.472,-0.07,,
5.473,-0.07,,
5.474,-0.07,,
5.475,-0.04,,
5.476,-0.02,,
5.477,0,,
5.478,0.04,,
5.479,0.05,,
5.48,0.06,,
5.481,0.04,,
5.482,0.04,,
5.483,0.03,,
5.484,0.05,,
5.485,0.03,,
5.486,0.03,,
5.487,0.03,,
5.488,0.02,,
5.489,0.02,,
5.49,0,,
5.491,-0.05,,
5.492,-0.05,,
5.493,-0.04,,
5.494,-0.06,,
5.495,-0.05,,
5.496,-0.03,,
5.497,-0.02,,
5.498,0.02,,
5.499,0.04,,
5.5,0.07,,
5.501,0.08,,
5.502,0.05,,
5.503,0.05,,
5.504,0.05,,
5.505,0.03,,
5.506,0.02,,
5.507,0,,
5.508,0.02,,
5.509,0.01,,
5.51,-0.01,,
5.511,-0.01,,
5.512,-0.02,,
5.513,-0.03,,
5.514,-0.06,,
5.515,-0.07,,
5.516,-0.04,,
5.517,-0.01,,
5.518,0,,
5.519,0.03,,
5.52,0.07,,
5.521,0.05,,
5.522,0.06,,
5.523,0.05,,
5.524,0.06,,
5.525,0.04,,
5.526,0.04,,
5.527,0.01,,
5.528,0.03,,
5.529,0.02,,
5.53,-0.01,,
5.531,-0.04,,
5.532,-0.05,,
5.533,-0.05,,
5.534,-0.06,,
5.535,-0.06,,
5.536,-0.04,,
5.537,-0.03,,
5.538,0,,
5.539,0.03,,
5.54,0.04,,
5.541,0.05,,
5.542,0.05,,
5.543,0.07,,
5.544,0.03,,
5.545,0.03,,
5.546,0.03,,
5.547,0.02,,
5.548,0.02,,
5.549,0.01,,
5.55,0,,
5.551,-0.02,,
5.552,-0.03,,
5.553,-0.06,,
5.554,-0.04,,
5.555,-0.02,,
5.556,-0.06,,
5.557,-0.04,,
5.558,-0.01,,
5.559,0.02,,
5.56,0.04,,
5.561,0.05,,
5.562,0.05,,
5.563,0.06,,
5.564,0.03,,
5.565,0.03,,
5.566,0.06,,
5.567,0.04,,
5.568,0.02,,
5.569,0.02,,
5.57,0.03,,
5.571,-0.01,,
5.572,-0.03,,
5.573,-0.05,,
5.574,-0.05,,
5.575,-0.05,,
5.576,-0.07,,
5.577,-0.05,,
5.578,-0.06,,
5.579,-0.02,,
5.58,0.04,,
5.581,0.05,,
5.582,0.04,,
5.583,0.05,,
5.584,0.05,,
5.585,0.06,,
5.586,0.06,,
5.587,0.04,,
5.588,0.02,,
5.589,0.03,,
5.59,0.01,,
5.591,-0.01,,
5.592,-0.02,,
5.593,-0.05,,
5.594,-0.05,,
5.595,-0.04,,
5.596,-0.06,,
5.597,-0.03,,
5.598,-0.04,,
5.599,-0.03,,
5.6,0,,
5.601,0.02,,
5.602,0.04,,
5.603,0.06,,
5.604,0.06,,
5.605,0.06,,
5.606,0.04,,
5.607,0.06,,
5.608,0.01,,
5.609,0.03,,
5.61,-0.01,,
5.611,0,,
5.612,-0.02,,
5.613,-0.01,,
5.614,-0.04,,
5.615,-0.04,,
5.616,-0.05,,
5.617,-0.04,,
5.618,-0.02,,
5.619,-0.04,,
5.62,-0.03,,
5.621,-0.01,,
5.622,0.02,,
5.623,0.04,,
5.624,0.03,,
5.625,0.04,,
5.626,0.07,,
5.627,0.06,,
5.628,0.04,,
5.629,0.03,,
5.63,0.04,,
5.631,0.02,,
5.632,0,,
5.633,-0.01,,
5.634,-0.04,,
5.635,-0.04,,
5.636,-0.03,,
5.637,-0.06,,
5.638,-0.06,,
5.639,-0.03,,
5.64,-0.03,,
5.641,0,,
5.642,0.02,,
5.643,0.05,,
5.644,0.05,,
5.645,0.04,,
5.646,0.05,,
5.647,0.05,,
5.648,0.04,,
5.649,0.01,,
5.65,0,,
5.651,0,,
5.652,0.01,,
5.653,-0.01,,
5.654,-0.04,,
5.655,-0.06,,
5.656,-0.04,,
5.657,-0.06,,
5.658,-0.05,,
5.659,-0.06,,
5.66,0,,
5.661,0,,
5.662,0.03,,
5.663,0.04,,
5.664,0.04,,
5.665,0.06,,
5.666,0.07,,
5.667,0.03,,
5.668,0.04,,
5.669,0.05,,
5.67,0.02,,
5.671,0.01,,
5.672,0,,
5.673,0.02,,
5.674,0,,
5.675,-0.03,,
5.676,-0.06,,
5.677,-0.06,,
5.678,-0.07,,
5.679,-0.05,,
5.68,-0.03,,
5.681,-0.02,,
5.682,0.01,,
5.683,0.04,,
5.684,0.06,,
5.685,0.04,,
5.686,0.03,,
5.687,0.04,,
5.688,0.07,,
5.689,0.06,,
5.69,0.03,,
5.691,0.03,,
5.692,0,,
5.693,-0.01,,
5.694,-0.02,,
5.695,-0.03,,
5.696,-0.05,,
5.697,-0.05,,
5.698,-0.05,,
5.699,-0.03,,
5.7,-0.05,,
5.701,-0.03,,
5.702,0,,
5.703,0.06,,
5.704,0.07,,
5.705,0.07,,
5.706,0.06,,
5.707,0.07,,
5.708,0.11,,
5.709,0.08,,
5.71,0.05,,
5.711,0.03,,
5.712,0,,
5.713,0.02,,
5.714,0.02,,
5.715,-0.02,,
5.716,-0.06,,
5.717,-0.06,,
5.718,-0.06,,
5.719,-0.05,,
5.72,-0.02,,
5.721,0,,
5.722,-0.03,,
5.723,-0.04,,
5.724,0.01,,
5.725,0.04,,
5.726,0.04,,
5.727,0.07,,
5.728,0.05,,
5.729,0.05,,
5.73,0.06,,
5.731,0.03,,
5.732,0,,
5.733,-0.03,,
5.734,-0.03,,
5.735,0,,
5.736,0.02,,
5.737,0.02,,
5.738,0.04,,
5.739,-0.01,,
5.74,-0.02,,
5.741,-0.04,,
5.742,-0.1,,
5.743,-0.13,,
5.744,-0.06,,
5.745,-0.01,,
5.746,0.04,,
5.747,0.1,,
5.748,0.09,,
5.749,0.1,,
5.75,0.09,,
5.751,0.09,,
5.752,0.03,,
5.753,0.02,,
5.754,-0.02,,
5.755,-0.01,,
5.756,0,,
5.757,-0.01,,
5.758,-0.05,,
5.759,-0.06,,
5.76,-0.03,,
5.761,-0.03,,
5.762,-0.04,,
5.763,-0.03,,
5.764,-0.01,,
5.765,0.05,,
5.766,0.07,,
5.767,0.04,,
5.768,0.06,,
5.769,0.05,,
5.77,0.05,,
5.771,0.06,,
5.772,0.04,,
5.773,0.03,,
5.774,0.03,,
5.775,0,,
5.776,-0.01,,
5.777,-0.04,,
5.778,-0.05,,
5.779,-0.07,,
5.78,-0.05,,
5.781,-0.06,,
5.782,-0.03,,
5.783,-0.01,,
5.784,-0.01,,
5.785,0.01,,
5.786,0.02,,
5.787,0.05,,
5.788,0.06,,
5.789,0.08,,
5.79,0.06,,
5.791,0.04,,
5.792,0.01,,
5.793,0.01,,
5.794,0.01,,
5.795,0,,
5.796,0,,
5.797,0,,
5.798,-0.04,,
5.799,-0.04,,
5.8,-0.04,,
5.801,-0.05,,
5.802,-0.04,,
5.803,-0.02,,
5.804,-0.03,,
5.805,0.01,,
5.806,0.03,,
5.807,0.03,,
5.808,0.04,,
5.809,0.07,,
5.81,0.06,,
5.811,0.07,,
5.812,0.07,,
5.813,0.04,,
5.814,0.02,,
5.815,0.01,,
5.816,0.01,,
5.817,0,,
5.818,-0.04,,
5.819,-0.06,,
5.82,-0.08,,
5.821,-0.05,,
5.822,-0.03,,
5.823,-0.05,,
5.824,-0.03,,
5.825,-0.01,,
5.826,0.02,,
5.827,0.04,,
5.828,0.03,,
5.829,0.06,,
5.83,0.05,,
5.831,0.01,,
5.832,0.03,,
5.833,0.02,,
5.834,0.02,,
5.835,0.02,,
5.836,0.02,,
5.837,0.01,,
5.838,-0.02,,
5.839,-0.05,,
5.84,-0.06,,
5.841,-0.06,,
5.842,-0.08,,
5.843,-0.07,,
5.844,-0.03,,
5.845,0,,
5.846,0.02,,
5.847,0.06,,
5.848,0.07,,
5.849,0.09,,
5.85,0.07,,
5.851,0.07,,
5.852,0.07,,
5.853,0.04,,
5.854,0.02,,
5.855,0.01,,
5.856,0.02,,
5.857,0.02,,
5.858,0,,
5.859,-0.03,,
5.86,-0.03,,
5.861,-0.03,,
5.862,-0.08,,
5.863,-0.07,,
5.864,-0.06,,
5.865,-0.03,,
5.866,-0.02,,
5.867,0.03,,
5.868,0.06,,
5.869,0.07,,
5.87,0.08,,
5.871,0.08,,
5.872,0.05,,
5.873,0.05,,
5.874,0.03,,
5.875,0.01,,
5.876,-0.02,,
5.877,-0.01,,
5.878,-0.02,,
5.879,-0.02,,
5.88,-0.03,,
5.881,-0.05,,
5.882,-0.05,,
5.883,-0.06,,
5.884,-0.06,,
5.885,-0.01,,
5.886,0,,
5.887,0.02,,
5.888,0.06,,
5.889,0.05,,
5.89,0.06,,
5.891,0.07,,
5.892,0.06,,
5.893,0.03,,
5.894,0.04,,
5.895,0.01,,
5.896,0.02,,
5.897,0.03,,
5.898,-0.01,,
5.899,-0.01,,
5.9,-0.02,,
5.901,-0.05,,
5.902,-0.05,,
5.903,-0.06,,
5.904,-0.05,,
5.905,-0.03,,
5.906,-0.03,,
5.907,0.01,,
5.908,0.06,,
5.909,0.06,,
5.91,0.05,,
5.911,0.06,,
5.912,0.03,,
5.913,0.04,,
5.914,0.05,,
5.915,0.06,,
5.916,0.03,,
5.917,0.02,,
5.918,0.02,,
5.919,-0.01,,
5.92,-0.05,,
5.921,-0.08,,
5.922,-0.08,,
5.923,-0.08,,
5.924,-0.05,,
5.925,-0.05,,
5.926,-0.01,,
5.927,0.03,,
5.928,0.07,,
5.929,,,
5.93,,,
5.931,,,
5.932,,,
5.933,,,
5.934,,,
5.935,,,
5.936,,,
5.937,,,
5.938,,,
5.939,,,
5.94,,,
5.941,,,
5.942,,,
5.943,,,
5.944,,,
5.945,,,
5.946,,,
5.947,,,
5.948,,,
5.949,,,
5.95,,,
5.951,,,
5.952,,,
5.953,,,
5.954,,,
5.955,,,
5.956,,,
5.957,,,
5.958,,,
5.959,,,
5.96,,,
5.961,,,
5.962,,,
5.963,,,
5.964,,,
5.965,,,
5.966,,,
5.967,,,
5.968,,,
5.969,,,
5.97,,,
5.971,,,
5.972,,,
5.973,,,
5.974,,,
5.975,,,
5.976,,,
5.977,,,
5.978,,,
5.979,,,
5.98,,,
5.981,,,
5.982,,,
5.983,,,
5.984,,,
5.985,,,
5.986,,,
5.987,,,
5.988,,,
5.989,,,
5.99,,,
5.991,,,
5.992,,,
5.993,,,
5.994,,,
5.995,,,
5.996,,,
5.997,,,
5.998,,,
5.999,,,
6,,,
6.001,,,
6.002,,,
6.003,,,
6.004,,,
6.005,,,
6.006,,,
6.007,,,
6.008,,,
6.009,,,
6.01,,,
6.011,,,
6.012,,,
6.013,,,
6.014,,,
6.015,,,
6.016,,,
6.017,,,
6.018,,,
6.019,,,
6.02,,,
6.021,,,
6.022,,,
6.023,,,
6.024,,,
6.025,,,
6.026,,,
6.027,,,
6.028,,,
6.029,,,
6.03,,,
6.031,,,
6.032,,,
6.033,,,
6.034,,,
6.035,,,
6.036,,,
6.037,,,
6.038,,,
6.039,,,
6.04,,,
6.041,,,
6.042,,,
6.043,,,
6.044,,,
6.045,,,
6.046,,,
6.047,,,
6.048,,,
6.049,,,
6.05,,,
6.051,,,
6.052,,,
6.053,,,
6.054,,,
6.055,,,
6.056,,,
6.057,,,
6.058,,,
6.059,,,
6.06,,,
6.061,,,
6.062,,,
6.063,,,
6.064,,,
6.065,,,
6.066,,,
6.067,,,
6.068,,,
6.069,,,
6.07,,,
6.071,,,
6.072,,,
6.073,,,
6.074,,,
6.075,,,
6.076,,,
6.077,,,
6.078,,,
6.079,,,
6.08,,,
6.081,,,
6.082,,,
6.083,,,
6.084,,,
6.085,,,
6.086,,,
6.087,,,
6.088,,,
6.089,,,
6.09,,,
6.091,,,
6.092,,,
6.093,,,
6.094,,,
6.095,,,
6.096,,,
6.097,,,
6.098,,,
6.099,,,
6.1,,,
6.101,,,
6.102,,,
6.103,,,
6.104,,,
6.105,,,
6.106,,,
6.107,,,
6.108,,,
6.109,,,
6.11,,,
6.111,,,
6.112,,,
6.113,,,
6.114,,,
6.115,,,
6.116,,,
6.117,,,
6.118,,,
6.119,,,
6.12,,,
6.121,,,
6.122,,,
6.123,,,
6.124,,,
6.125,,,
6.126,,,
6.127,,,
6.128,,,
6.129,,,
6.13,,,
6.131,,,
6.132,,,
6.133,,,
6.134,,,
6.135,,,
6.136,,,
6.137,,,
6.138,,,
6.139,,,
6.14,,,
6.141,,,
6.142,,,
6.143,,,
6.144,,,
6.145,,,
6.146,,,
6.147,,,
6.148,,,
6.149,,,
6.15,,,
6.151,,,
6.152,,,
6.153,,,
6.154,,,
6.155,,,
6.156,,,
6.157,,,
6.158,,,
6.159,,,
6.16,,,
6.161,,,
6.162,,,
6.163,,,
6.164,,,
6.165,,,
6.166,,,
6.167,,,
6.168,,,
6.169,,,
6.17,,,
6.171,,,
6.172,,,
6.173,,,
6.174,,,
6.175,,,
6.176,,,
6.177,,,
6.178,,,
6.179,,,
6.18,,,
6.181,,,
6.182,,,
6.183,,,
6.184,,,
6.185,,,
6.186,,,
6.187,,,
6.188,,,
6.189,,,
6.19,,,
6.191,,,
6.192,,,
6.193,,,
6.194,,,
6.195,,,
6.196,,,
6.197,,,
6.198,,,
6.199,,,
6.2,,,
6.201,,,
6.202,,,
6.203,,,
6.204,,,
6.205,,,
6.206,,,
6.207,,,
6.208,,,
6.209,,,
6.21,,,
6.211,,,
6.212,,,
6.213,,,
6.214,,,
6.215,,,
6.216,,,
6.217,,,
6.218,,,
6.219,,,
6.22,,,
